department,course_name,time_credit,credit,professor,student_capacity,english_class,chinese_class,need_approval,cu_class,honors_class,engineering_certification,target_academic_year,recommended_academic_year,course_registration_notes,course_description,year,semester,course_code,course_section,timeslot,classroom,extended_syllabus
전인교육원,수화의이해,3.0,3.0,김미원,75,False,False,False,False,False,False,all,"1,4",,성적평가:S/U,2024,2학기,HSS3005,1,월 13:30~16:15,J309,False
전인교육원,수화의이해,3.0,3.0,안영회,119,False,False,False,False,False,False,all,"1,4",,성적평가:S/U,2024,2학기,HSS3005,2,월 13:30~16:15,J118,False
전인교육원,진로탐색입문,1.0,1.5,김경아,81,False,False,False,False,False,False,"1,2,3","1,3",,S/U평가  /구 진로탐색/현대사회와자기계발(SHU4030)의 대체과목,2024,2학기,HSS3016,1,목 15:00~16:15,K303,False
전인교육원,진로탐색입문,1.0,1.5,김경아,155,False,False,False,False,False,False,"1,2,3","1,3",,S/U평가  /구 진로탐색/현대사회와자기계발(SHU4030)의 대체과목,2024,2학기,HSS3016,2,목 16:30~17:45,K302,False
전인교육원,진로탐색입문,1.0,1.5,이강오,87,False,False,False,False,False,False,"1,2,3","1,3",,S/U평가  /구 진로탐색/현대사회와자기계발(SHU4030)의 대체과목,2024,2학기,HSS3016,3,화 15:00~16:15,K303,False
전인교육원,학습매니지먼트,1.0,2.0,정향윤,26,False,False,False,False,False,False,"1,2","1,2",,"1~2학년 대상, S/U과목",2024,2학기,HSS3017,1,월 13:30~15:20,K305,False
전인교육원,글로벌기업 CEO의 기업가 정신 특강,1.0,1.5,이강오,77,False,False,False,False,False,False,"2,3","2,3",,S/U평가 (구)글로벌기업CEO특강,2024,2학기,HSS3024,1,수 15:00~16:15,J311,False
전인교육원,진로탐색심화,1.0,1.5,김경아,42,False,False,False,False,False,False,"2,3","2,3",,구 LED3008 진로개발세미나,2024,2학기,HSS3025,1,목 13:30~14:45,K405,False
전인교육원,SOFEX100동아시아와예수회교육,3.0,3.0,"오세일, 김민호",20,True,False,True,False,False,False,"2,3,4","2,4",,절대평가(3학점),2024,2학기,HSS3026,1,목 17:00~19:50,MA204,False
전인교육원,지속가능한발전과 ESG실천(종합설계),3.0,3.0,최윤희,29,False,False,True,False,False,False,"2,3,4","2,4",,"절대평가(3학점), PBL수업",2024,2학기,HSS3030,1,금 13:30~16:15,GA305,False
전인교육원,음악쓰기: 이론에서 창작까지(탐구공동체),1.5,3.0,신혜승,9,False,False,False,False,False,False,all,"1,4",,,2024,2학기,HSS4001,1,금 10:30~13:15,K208,False
전인교육원,‘주(週)’의 인문학(탐구공동체),1.5,3.0,김형민,6,False,False,False,False,False,False,all,"1,4",,,2024,2학기,HSS4002,1,"수,금 15:00~16:15",J207,False
전인교육원,재즈와 현대 사회(탐구공동체),1.5,3.0,김효경,13,False,False,False,False,False,False,all,"1,4",,,2024,2학기,HSS4003,1,금 10:30~13:15,K309,False
전인교육원,국제 학생을 위한 진로와 취업(캡스톤디자인),3.0,3.0,"김동택, 오세일",41,False,False,False,False,False,False,all,"1,4",,구)국제 학생을 위한 진로와 취업,2024,2학기,KLC1009,1,화 16:30~19:00,J108,False
전인교육원,비즈니스 한국어,3.0,3.0,조수진,19,False,False,False,False,False,False,all,"1,4",,,2024,2학기,KLC1010,1,"화,목 16:30~17:45",J219,False
전인교육원,미디어와 한국어 기초,3.0,3.0,Zhao Xin,22,False,False,False,False,False,False,all,"1,4",,구) KSC3004,2024,2학기,KLC1014,1,"수,금 15:00~16:15",K404,False
전인교육원,미디어와 한국어 연습,3.0,3.0,Zhao Xin,19,False,False,False,False,False,False,all,"1,4",,구) KSC4002,2024,2학기,KLC1015,1,"수,금 13:30~14:45",J215,False
전인교육원,언어의이해,3.0,3.0,명정희,43,False,False,False,False,False,False,all,"1,4",,,2024,2학기,LAU4003,1,"화,목 10:30~11:45",K307,False
전인교육원,대중음악의이해,3.0,3.0,김효경,67,False,False,False,False,False,False,all,"1,4",,구)서양대중음악의이해 구)대중음악의이해,2024,2학기,LAU4022,1,월 13:30~16:15,K402,False
전인교육원,드로잉-선을통한사고와표현,2.0,3.0,홍원석,47,False,False,False,False,False,False,all,"1,4",,S/U평가과목,2024,2학기,LAU4036,1,금 10:30~13:15,J309,False
전인교육원,동양화그리기,2.0,3.0,장수민,39,False,False,False,False,False,False,all,"1,4",,S/U평가과목,2024,2학기,LAU4037,1,금 10:30~13:15,K403,False
전인교육원,법과 사회문화,3.0,3.0,이상수,35,False,False,False,False,False,False,all,"2,4",,구)법과문학,2024,2학기,LAU4047,1,"화,목 15:00~16:15",J107,False
전인교육원,아시아의미술과문명,3.0,3.0,강희정,22,False,False,False,False,False,False,all,"1,4",,,2024,2학기,LAU4052,1,"화,목 15:00~16:15",D302,False
전인교육원,"K-Art, Its Cultural Value and Contents",2.0,2.0,장수민,33,True,False,False,False,False,False,all,"1,4",,,2024,2학기,LAU4055,1,수 09:00~10:50,K403,False
전인교육원,영어쓰기를통한비판적사고,3.0,3.0,"Barnard,Stephen John",25,True,False,False,False,False,False,all,"1,4",,"구)중급영어작문,모든 계열, 전학년 수강가능",2024,2학기,LCU4004,1,"화,목 12:00~13:15",K306,False
전인교육원,영어쓰기를통한비판적사고,3.0,3.0,이주영,26,True,False,False,False,False,False,all,"1,4",,"구)중급영어작문,모든 계열, 전학년 수강가능",2024,2학기,LCU4004,2,"화,목 10:30~11:45",J309,False
전인교육원,고급영어회화,3.0,3.0,"Thigpen, Byron Douglas",32,True,False,False,False,False,False,"2,3,4","2,4",,,2024,2학기,LCU4011,1,"화,목 15:00~16:15",J327,False
전인교육원,영화를통한영어토론,3.0,3.0,"Kim, Jae Pil",39,True,False,False,False,False,False,"2,3,4","2,4",,"구)영화를통한영어연습/영미어문,미국문화1전공자 수강불가",2024,2학기,LCU4015,1,"화,목 16:30~17:45",J307,False
전인교육원,연극을통한영어연습,3.0,3.0,정지수,26,True,False,False,False,False,False,"2,3,4","2,4",,구 드라마를통영어연습,2024,2학기,LCU4018,1,"화,목 16:30~17:45",K303,False
전인교육원,기본영어,3.0,3.0,조혜연,25,True,False,False,False,False,False,all,1,,"구 기본영어III,중핵필수(COR1003)의 수강준비를 위해 필요한 학생 대상",2024,2학기,LCU4103,1,"화,목 12:00~13:15",J317,False
전인교육원,한국의명시감상,3.0,3.0,장서란,18,False,False,False,False,False,False,all,"1,4",,,2024,2학기,LCU4104,1,"월,수 12:00~13:15",J602,False
전인교육원,튜터링을통한글쓰기능력신장,2.0,3.0,곽상순,39,False,False,False,False,False,False,"2,3,4","2,4",,성적평가:S/U,2024,2학기,LCU4107,1,"화,목 13:30~14:45",K404,False
전인교육원,튜터링을통한글쓰기능력신장,2.0,3.0,곽상순,35,False,False,False,False,False,False,"2,3,4","2,4",,성적평가:S/U,2024,2학기,LCU4107,2,"화,목 15:00~16:15",K405,False
전인교육원,한국어말하기,3.0,3.0,오문경,17,False,False,False,False,False,False,all,"1,4",,구) KSC3003,2024,2학기,LCU4117,1,"화,목 16:30~17:45",D406,False
전인교육원,K-pop and Cultural Studies,3.0,3.0,"최은진, 오세일",34,True,False,True,False,False,False,,"1,4",,국제처 특별수강생 전용 교과목,2024,2학기,LCU4118,1,수 16:30~19:00,J106,False
전인교육원,Korean Language for exchange&visiting s,3.0,3.0,신승혜,87,True,False,True,False,False,False,,"1,4",,국제처 특별수강생 전용 교과목,2024,2학기,LCU4119,1,"월,수 16:30~17:45",J107,False
전인교육원,4차산업혁명시대의 디지털 글쓰기,3.0,3.0,김태원,21,False,False,False,False,False,False,all,"1,4",,성적평가 S/U,2024,2학기,LCU4120,1,"수,금 13:30~14:45",J107,False
전인교육원,4차산업혁명시대의 디지털 글쓰기,3.0,3.0,김태원,19,False,False,False,False,False,False,all,"1,4",,성적평가 S/U,2024,2학기,LCU4120,2,"수,금 13:30~14:45",J107,False
전인교육원,4차산업혁명시대의 디지털 글쓰기,3.0,3.0,김태원,20,False,False,False,False,False,False,all,"1,4",,성적평가 S/U,2024,2학기,LCU4120,3,"수,금 13:30~14:45",J107,False
전인교육원,4차산업혁명시대의 디지털 글쓰기,3.0,3.0,김태원,20,False,False,False,False,False,False,all,"1,4",,성적평가 S/U,2024,2학기,LCU4120,4,"수,금 13:30~14:45",J107,False
전인교육원,4차산업혁명시대의 디지털 글쓰기,3.0,3.0,김태원,20,False,False,False,False,False,False,all,"1,4",,성적평가 S/U,2024,2학기,LCU4120,5,"수,금 13:30~14:45",J107,False
전인교육원,자기브랜드리더십,3.0,3.0,윤덕수,21,False,False,False,False,False,False,all,"1,4",,리더십과의사소통(LED3006)의 대체과목,2024,2학기,LED3015,1,금 10:30~13:15,K307,False
전인교육원,인공지능 규제의 윤리 및 법적 쟁점(탐구공동체),1.5,3.0,김광수,6,False,False,False,False,False,False,all,"1,4",,,2024,2학기,SHU2001,1,"월,수 16:30~17:45",K307,False
전인교육원,북한의이해와통일후한국,3.0,3.0,정영철,88,False,False,False,False,False,False,all,"1,4",,구 통일과민족의미래의 대체과목/북한의이해(SHU4002)의 대체과목,2024,2학기,SHU4001,1,"화,목 10:30~11:45",K301,False
전인교육원,현대사회와복지국가,3.0,3.0,김진욱,77,False,False,False,False,False,False,all,"1,4",,구) SHS2004,2024,2학기,SHU4016,1,"월,수 16:30~17:45",DB102,False
전인교육원,성의식과인간이해,3.0,3.0,김영희,13,False,False,False,False,False,False,all,"1,4",,"젠더,가족과사회복지(SHU4033)의 대체과목",2024,2학기,SHU4023,1,"월,수 10:30~11:45",J207,False
전인교육원,4차산업혁명과기업가정신,2.0,2.0,홍철기,212,False,False,False,False,False,False,all,"1,4",,"평가:S/U, 구)인간과기업가정신",2024,2학기,SHU4063,1,수 16:30~18:10,K202,False
전인교육원,한중정치사회의이해(중국어)(중국어강의),3.0,3.0,장윤미,21,False,True,False,False,False,False,all,"1,4",,,2024,2학기,SHU4068,1,월 13:30~16:15,K404,False
전인교육원,법이란무엇인가?,3.0,3.0,왕상한,33,False,False,False,False,False,False,all,"1,4",,,2024,2학기,SHU4073,1,"수,금 09:00~10:15",X429,False
전인교육원,기후변화와사회정의,3.0,3.0,채진해,64,False,False,False,False,False,False,all,"1,4",,,2024,2학기,SHU4074,1,월 13:30~16:15,K403,False
전인교육원,문화산업과법,3.0,3.0,박준우,78,False,False,False,False,False,False,all,"1,4",,,2024,2학기,SHU4075,1,"월,수 10:30~11:45",DB102,False
전인교육원,인간과 인권Ⅱ,2.0,2.0,이상복,67,False,False,False,False,False,False,all,"1,4",,,2024,2학기,SHU4078,1,금 10:30~12:20,DB102,False
전인교육원,K-영화와 한류,3.0,3.0,최은진,88,True,False,False,False,False,False,all,"1,4",,,2024,2학기,SHU4079,1,월 13:30~16:15,J311,False
전인교육원,법과 금융,3.0,3.0,이상복,136,False,False,False,False,False,False,all,"1,4",,,2024,2학기,SHU4081,1,"월,수 10:30~11:45",DB101,False
전인교육원,창업기회탐색,1.0,1.5,홍철기,23,False,False,False,False,False,False,"2,3,4","2,4",,성적평가:S/U,2024,2학기,SHU4083,1,목 15:00~16:15,K304,False
전인교육원,한국 민주주의와 시민적 실천,2.0,2.0,정일영,52,False,False,False,False,False,False,all,"1,4",,,2024,2학기,SHU4084,1,목 16:30~18:10,J102,False
전인교육원,창업과 회사법,3.0,3.0,장덕조,37,False,False,False,False,False,False,all,"1,4",,,2024,2학기,SHU4086,1,"월,수 12:00~13:15",K401,False
융합교육원,고급응용C프로그래밍,3.0,3.0,나미향,21,False,False,False,False,False,False,all,2,,"(구)C언어[C프로그래밍수강자,컴공1전공수강불가]/STS2007 대체과목",2024,2학기,STS2008,1,"월,수 10:30~11:45",D105,False
융합교육원,고급응용C프로그래밍,3.0,3.0,나미향,30,False,False,False,False,False,False,all,2,,"(구)C언어[C프로그래밍수강자,컴공1전공수강불가]/STS2007 대체과목",2024,2학기,STS2008,2,"화,목 10:30~11:45",D104B,False
융합교육원,고급응용C프로그래밍,3.0,3.0,강은숙,58,False,False,False,False,False,False,all,2,,"(구)C언어[C프로그래밍수강자,컴공1전공수강불가]/STS2007 대체과목",2024,2학기,STS2008,3,월 13:30~16:15,D104B,False
융합교육원,AI융합캡스톤디자인과 창업,3.0,3.0,하정욱,23,False,False,False,False,False,False,"2,3,4","3,4",,인공지능종합설계Ⅰ-캡스톤디자인(AIC4010)의 대체과목,2024,2학기,STS2013,1,"월,수 10:30~11:45",K304,False
전인교육원,사상의학의이해,3.0,3.0,황만기,83,False,False,False,False,False,False,all,"1,4",,,2024,2학기,STU4016,1,금 10:30~13:15,K201,False
전인교육원,독서와토론,3.0,3.0,이소연,31,False,False,False,False,False,False,all,1,,,2024,2학기,TLS1001,1,"화,목 13:30~14:45",J108,False
전인교육원,영어읽기와토론연습,3.0,3.0,이주영,24,True,False,False,False,False,False,"2,3,4","2,4",,,2024,2학기,TLS1005,1,"월,수 12:00~13:15",J323,False
스포츠미디어 연계전공,필드골프I,2.0,3.0,신은철,27,False,False,False,False,False,False,all,"1,4",,장소:체육관(705-8207),2024,2학기,SPM3104,1,,,False
스포츠미디어 연계전공,태권도,1.0,2.0,고영정,21,False,False,False,False,False,False,all,"1,4",,장소:체육관(705-8207),2024,2학기,SPM3116,1,,,False
유럽문화학과,프랑스문화의이해,3.0,3.0,전종호,45,False,False,False,False,False,False,all,"1,2",,(구)FRA2015,2024,2학기,EUR2315,1,"화,목 16:30~17:45",J327,False
