department,course_name,time_credit,credit,professor,student_capacity,english_class,chinese_class,need_approval,cu_class,honors_class,engineering_certification,target_academic_year,recommended_academic_year,course_registration_notes,course_description,year,semester,course_code,course_section,timeslot,classroom,extended_syllabus
전인교육원,영어글로벌의사소통I,3.0,3.0,"Kim, Jae Pil",25,True,False,False,False,False,False,all,1,,"구 영어I, 신입생 대다수의 학생이 대상",2024,2학기,COR1003,13,"화,목 15:00~16:15",J307,False
전인교육원,영어글로벌의사소통I,3.0,3.0,"Thigpen, Byron Douglas",24,True,False,False,False,False,False,all,1,,"구 영어I, 신입생 대다수의 학생이 대상",2024,2학기,COR1003,14,"화,목 16:30~17:45",J106,False
전인교육원,영어글로벌의사소통I,3.0,3.0,"Kim, Jae Pil",23,True,False,False,False,False,False,all,1,,"구 영어I, 신입생 대다수의 학생이 대상",2024,2학기,COR1003,15,"수,금 13:30~14:45",J309,False
전인교육원,영어글로벌의사소통I,3.0,3.0,"Thigpen, Byron Douglas",25,True,False,False,False,False,False,all,1,,"구 영어I, 신입생 대다수의 학생이 대상",2024,2학기,COR1003,16,"수,금 15:00~16:15",J325,False
전인교육원,영어글로벌의사소통I(고급),3.0,3.0,"Thigpen, Byron Douglas",28,True,False,False,False,False,False,all,1,,구 영어I(고급),2024,2학기,COR1005,1,"수,금 13:30~14:45",J325,False
전인교육원,성찰과성장,1.0,6.0,"김민회, 김민호",196,False,False,False,False,False,False,all,1,,S/U 과목,2024,2학기,COR1007,1,,,False
전인교육원,성찰과성장,1.0,6.0,"김민호, 김민회",18,False,False,False,False,False,False,all,1,,S/U 과목,2024,2학기,COR1007,2,,,False
전인교육원,성찰과성장,1.0,6.0,"김민회, 김민호, 최윤희",17,False,False,False,False,False,False,all,1,,S/U 과목,2024,2학기,COR1007,3,,,False
전인교육원,성찰과성장,1.0,6.0,"김민회, 김민호, 최윤희",191,False,False,False,False,False,False,all,1,,S/U 과목,2024,2학기,COR1007,4,,,False
전인교육원,성찰과성장,1.0,6.0,"김민호, 최윤희, 김민회",18,False,False,False,False,False,False,all,1,,S/U 과목,2024,2학기,COR1007,5,,,False
전인교육원,성찰과성장,1.0,6.0,"최윤희, 김민호, 김민회",20,False,False,False,False,False,False,all,1,,S/U 과목,2024,2학기,COR1007,6,,,False
전인교육원,성찰과성장,1.0,6.0,"김민회, 김민호, 최윤희",179,False,False,False,False,False,False,all,1,,S/U 과목,2024,2학기,COR1007,7,,,False
전인교육원,성찰과성장,1.0,6.0,"김민호, 최윤희, 김민회",20,False,False,False,False,False,False,all,1,,S/U 과목,2024,2학기,COR1007,8,,,False
전인교육원,성찰과성장,1.0,6.0,"최윤희, 김민호, 김민회",20,False,False,False,False,False,False,all,1,,S/U 과목,2024,2학기,COR1007,9,,,False
전인교육원,성찰과성장,1.0,6.0,"김민호, 최윤희, 김민회",93,False,False,False,False,False,False,1,1,,S/U 과목,2024,2학기,COR1007,10,,,False
전인교육원,성찰과성장,1.0,6.0,"최윤희, 김민호, 김민회",20,False,False,False,False,False,False,1,1,,S/U 과목,2024,2학기,COR1007,11,,,False
전인교육원,성찰과성장,1.0,6.0,"오세일, 김민호, 김민회",35,True,False,False,False,False,False,all,1,,S/U 과목,2024,2학기,COR1007,12,,,False
전인교육원,기초인공지능프로그래밍,3.0,3.0,장나은,70,False,False,False,False,False,False,all,1,,컴퓨팅사고력(COR1009) 대체과목,2024,2학기,COR1010,1,"월,수 10:30~11:45",D104B,False
전인교육원,기초인공지능프로그래밍,3.0,3.0,강은숙,65,False,False,False,False,False,False,all,1,,컴퓨팅사고력(COR1009) 대체과목,2024,2학기,COR1010,2,"월,수 12:00~13:15",D104B,False
전인교육원,기초인공지능프로그래밍,3.0,3.0,장나은,62,False,False,False,False,False,False,all,1,,컴퓨팅사고력(COR1009) 대체과목,2024,2학기,COR1010,3,"월,수 16:30~17:45",D105,False
전인교육원,기초인공지능프로그래밍,3.0,3.0,권미수,66,False,False,False,False,False,False,all,1,,컴퓨팅사고력(COR1009) 대체과목,2024,2학기,COR1010,4,금 10:30~13:15,D105,False
전인교육원,기초인공지능프로그래밍,3.0,3.0,강은숙,65,False,False,False,False,False,False,all,1,,컴퓨팅사고력(COR1009) 대체과목,2024,2학기,COR1010,5,"화,목 10:30~11:45",D105,False
전인교육원,기초인공지능프로그래밍,3.0,3.0,나미향,56,False,False,False,False,False,False,all,1,,컴퓨팅사고력(COR1009) 대체과목,2024,2학기,COR1010,6,"화,목 12:00~13:15",D104B,False
전인교육원,기초인공지능프로그래밍,3.0,3.0,"Sutherland,Ian",74,True,False,False,False,False,False,"1,2",1,,컴퓨팅사고력(COR1009) 대체과목,2024,2학기,COR1010,7,"화,목 13:30~14:45",D104B,False
전인교육원,기초인공지능프로그래밍,3.0,3.0,서경희,69,False,False,False,False,False,False,all,1,,컴퓨팅사고력(COR1009) 대체과목,2024,2학기,COR1010,8,"화,목 15:00~16:15",D105,False
전인교육원,기초인공지능프로그래밍,3.0,3.0,서경희,65,False,False,False,False,False,False,all,1,,컴퓨팅사고력(COR1009) 대체과목,2024,2학기,COR1010,9,"화,목 16:30~17:45",D105,False
전인교육원,기초인공지능프로그래밍,3.0,3.0,장나은,72,False,False,False,False,False,False,all,1,,컴퓨팅사고력(COR1009) 대체과목,2024,2학기,COR1010,10,"화,목 13:30~14:45",D105,False
전인교육원,기초인공지능프로그래밍,3.0,3.0,권미수,68,False,False,False,False,False,False,all,1,,컴퓨팅사고력(COR1009) 대체과목,2024,2학기,COR1010,11,"수,금 15:00~16:15",D104B,False
전인교육원,기초인공지능프로그래밍,3.0,3.0,장나은,69,False,False,False,False,False,False,all,1,,컴퓨팅사고력(COR1009) 대체과목,2024,2학기,COR1010,12,"수,금 15:00~16:15",D105,False
전인교육원,기초인공지능프로그래밍,3.0,3.0,장나은,65,False,False,False,False,False,False,all,1,,컴퓨팅사고력(COR1009) 대체과목,2024,2학기,COR1010,13,"화,목 15:00~16:15",D104B,False
전인교육원,인문사회글쓰기,3.0,3.0,이해진,31,False,False,False,False,False,False,all,1,,읽기와쓰기(COR1001)의 대체과목,2024,2학기,COR1012,1,"월,수 10:30~11:45",J106,False
전인교육원,인문사회글쓰기,3.0,3.0,박숙자,27,False,False,False,False,False,False,all,1,,읽기와쓰기(COR1001)의 대체과목,2024,2학기,COR1012,2,"월,수 10:30~11:45",J104,False
전인교육원,인문사회글쓰기,3.0,3.0,송혜란,30,False,False,False,False,False,False,all,1,,읽기와쓰기(COR1001)의 대체과목,2024,2학기,COR1012,3,"월,수 12:00~13:15",J108,False
전인교육원,인문사회글쓰기,3.0,3.0,박숙자,30,False,False,False,False,False,False,all,1,,읽기와쓰기(COR1001)의 대체과목,2024,2학기,COR1012,4,"월,수 12:00~13:15",J104,False
전인교육원,인문사회글쓰기,3.0,3.0,장서란,29,False,False,False,False,False,False,all,1,,읽기와쓰기(COR1001)의 대체과목,2024,2학기,COR1012,5,"월,수 16:30~17:45",J104,False
전인교육원,인문사회글쓰기,3.0,3.0,박숙자,25,False,False,False,False,False,False,all,1,,읽기와쓰기(COR1001)의 대체과목,2024,2학기,COR1012,6,"월,수 16:30~17:45",K405,False
전인교육원,인문사회글쓰기,3.0,3.0,이상헌,28,False,False,False,False,False,False,all,1,,읽기와쓰기(COR1001)의 대체과목,2024,2학기,COR1012,7,"화,목 10:30~11:45",J104,False
전인교육원,인문사회글쓰기,3.0,3.0,심진경,28,False,False,False,False,False,False,all,1,,읽기와쓰기(COR1001)의 대체과목,2024,2학기,COR1012,8,"화,목 10:30~11:45",J106,False
전인교육원,인문사회글쓰기,3.0,3.0,이상헌,29,False,False,False,False,False,False,all,1,,읽기와쓰기(COR1001)의 대체과목,2024,2학기,COR1012,9,"화,목 12:00~13:15",J104,False
전인교육원,인문사회글쓰기,3.0,3.0,심진경,29,False,False,False,False,False,False,all,1,,읽기와쓰기(COR1001)의 대체과목,2024,2학기,COR1012,10,"화,목 12:00~13:15",J106,False
전인교육원,인문사회글쓰기,3.0,3.0,이유진,31,False,False,False,False,False,False,all,1,,읽기와쓰기(COR1001)의 대체과목,2024,2학기,COR1012,11,"화,목 13:30~14:45",J106,False
전인교육원,인문사회글쓰기,3.0,3.0,손혜민,30,False,False,False,False,False,False,all,1,,읽기와쓰기(COR1001)의 대체과목,2024,2학기,COR1012,12,"화,목 15:00~16:15",J104,False
전인교육원,인문사회글쓰기,3.0,3.0,심진경,30,False,False,False,False,False,False,all,1,,읽기와쓰기(COR1001)의 대체과목,2024,2학기,COR1012,13,"화,목 15:00~16:15",J108,False
전인교육원,인문사회글쓰기,3.0,3.0,전지영,30,False,False,False,False,False,False,all,1,,읽기와쓰기(COR1001)의 대체과목,2024,2학기,COR1012,14,"화,목 16:30~17:45",K304,False
전인교육원,인문사회글쓰기,3.0,3.0,엄미옥,29,False,False,False,False,False,False,all,1,,읽기와쓰기(COR1001)의 대체과목,2024,2학기,COR1012,15,"수,금 13:30~14:45",J106,False
전인교육원,인문사회글쓰기,3.0,3.0,허재홍,29,False,False,False,False,False,False,all,1,,읽기와쓰기(COR1001)의 대체과목,2024,2학기,COR1012,16,"수,금 15:00~16:15",J108,False
전인교육원,인문사회글쓰기,3.0,3.0,엄미옥,30,False,False,False,False,False,False,all,1,,읽기와쓰기(COR1001)의 대체과목,2024,2학기,COR1012,17,"수,금 15:00~16:15",J106,False
전인교육원,자연계글쓰기,3.0,3.0,송혜란,29,False,False,False,False,False,False,all,1,,읽기와쓰기(COR1001)의 대체과목,2024,2학기,COR1013,1,"월,수 10:30~11:45",J108,False
전인교육원,자연계글쓰기,3.0,3.0,이해진,30,False,False,False,False,False,False,all,1,,읽기와쓰기(COR1001)의 대체과목,2024,2학기,COR1013,2,"월,수 12:00~13:15",J106,False
전인교육원,자연계글쓰기,3.0,3.0,이소연,29,False,False,False,False,False,False,all,1,,읽기와쓰기(COR1001)의 대체과목,2024,2학기,COR1013,3,"화,목 12:00~13:15",J108,False
전인교육원,자연계글쓰기,3.0,3.0,전지영,28,False,False,False,False,False,False,all,1,,읽기와쓰기(COR1001)의 대체과목,2024,2학기,COR1013,4,"화,목 13:30~14:45",K208,False
전인교육원,자연계글쓰기,3.0,3.0,이유진,25,False,False,False,False,False,False,all,1,,읽기와쓰기(COR1001)의 대체과목,2024,2학기,COR1013,5,"화,목 15:00~16:15",J106,False
전인교육원,자연계글쓰기,3.0,3.0,이상헌,30,False,False,False,False,False,False,all,1,,읽기와쓰기(COR1001)의 대체과목,2024,2학기,COR1013,6,"화,목 15:00~16:15",K507,False
전인교육원,자연계글쓰기,3.0,3.0,손혜민,25,False,False,False,False,False,False,all,1,,읽기와쓰기(COR1001)의 대체과목,2024,2학기,COR1013,7,"화,목 16:30~17:45",J104,False
전인교육원,자연계글쓰기,3.0,3.0,권미란,15,False,False,False,False,False,False,all,1,,읽기와쓰기(COR1001)의 대체과목,2024,2학기,COR1013,8,"수,금 13:30~14:45",J104,False
전인교육원,자연계글쓰기,3.0,3.0,허재홍,27,False,False,False,False,False,False,all,1,,읽기와쓰기(COR1001)의 대체과목,2024,2학기,COR1013,9,"수,금 13:30~14:45",J108,False
전인교육원,자연계글쓰기,3.0,3.0,권미란,29,False,False,False,False,False,False,all,1,,읽기와쓰기(COR1001)의 대체과목,2024,2학기,COR1013,10,"수,금 15:00~16:15",J104,False
전인교육원,알바트로스세미나(로욜라국제),1.0,1.0,조재희,42,False,False,True,False,False,False,,1,,,2024,2학기,COR1020,1,수 18:00~19:00,K402,False
전인교육원,한국사회와 한국어,3.0,3.0,고은정,15,False,False,False,False,False,False,all,1,,"구)한국문화의이해,구)한국문화의이해와체험",2024,2학기,KCS1001,1,"월,수 10:30~11:45",K208,False
전인교육원,한국사회와 한국어,3.0,3.0,고은정,22,False,False,False,False,False,False,all,1,,"구)한국문화의이해,구)한국문화의이해와체험",2024,2학기,KCS1001,2,"월,수 12:00~13:15",K208,False
전인교육원,한국사회와 한국어,3.0,3.0,노지혜,21,False,False,False,False,False,False,all,1,,"구)한국문화의이해,구)한국문화의이해와체험",2024,2학기,KCS1001,3,"수,금 12:00~13:15",J609,False
전인교육원,한국사회와 한국어,3.0,3.0,오경숙,27,False,False,False,False,False,False,all,1,,"구)한국문화의이해,구)한국문화의이해와체험",2024,2학기,KCS1001,4,"월,수 10:30~11:45",J325,False
전인교육원,한국사회와 한국어,3.0,3.0,오경숙,24,False,False,False,False,False,False,all,1,,"구)한국문화의이해,구)한국문화의이해와체험",2024,2학기,KCS1001,5,"월,수 12:00~13:15",J325,False
전인교육원,대학생활과 한국어,3.0,3.0,유민애,17,False,False,False,False,False,False,all,1,,"구)대학생활과학문의탐색,구)한국문화의이해와탐색",2024,2학기,KCS1002,1,"월,수 10:30~11:45",D502,False
전인교육원,대학생활과 한국어,3.0,3.0,유민애,25,False,False,False,False,False,False,all,1,,"구)대학생활과학문의탐색,구)한국문화의이해와탐색",2024,2학기,KCS1002,2,"월,수 12:00~13:15",D502,False
전인교육원,대학생활과 한국어,3.0,3.0,정하라,25,False,False,False,False,False,False,all,1,,"구)대학생활과학문의탐색,구)한국문화의이해와탐색",2024,2학기,KCS1002,3,"월,수 10:30~11:45",D304,False
전인교육원,대학생활과 한국어,3.0,3.0,정하라,28,False,False,False,False,False,False,all,1,,"구)대학생활과학문의탐색,구)한국문화의이해와탐색",2024,2학기,KCS1002,4,"월,수 12:00~13:15",D304,False
전인교육원,대학생활과 한국어,3.0,3.0,박진혁,26,False,False,False,False,False,False,all,1,,"구)대학생활과학문의탐색,구)한국문화의이해와탐색",2024,2학기,KCS1002,5,월 13:30~16:15,J106,False
전인교육원,대학생활과 한국어,3.0,3.0,한새해,23,False,False,False,False,False,False,all,1,,"구)대학생활과학문의탐색,구)한국문화의이해와탐색",2024,2학기,KCS1002,6,월 13:30~16:15,J104,False
전인교육원,한국어 의사소통Ⅰ,3.0,3.0,박진혁,22,False,False,False,False,False,False,all,"1,4",,구) COR1014,2024,2학기,KLC1001,1,"화,목 10:30~11:45",D401A,False
전인교육원,한국어 의사소통Ⅰ,3.0,3.0,한새해,23,False,False,False,False,False,False,all,"1,4",,구) COR1014,2024,2학기,KLC1001,2,"화,목 10:30~11:45",D406,False
전인교육원,한국어 의사소통Ⅰ,3.0,3.0,박진혁,25,False,False,False,False,False,False,all,"1,4",,구) COR1014,2024,2학기,KLC1001,3,"화,목 12:00~13:15",D401A,False
전인교육원,한국어 의사소통Ⅰ,3.0,3.0,한새해,22,False,False,False,False,False,False,all,"1,4",,구) COR1014,2024,2학기,KLC1001,4,"화,목 12:00~13:15",D406,False
전인교육원,한국어 의사소통Ⅰ,3.0,3.0,오경숙,21,False,False,False,False,False,False,all,"1,4",,구) COR1014,2024,2학기,KLC1001,5,"화,목 10:30~11:45",J325,False
전인교육원,한국어 의사소통Ⅰ,3.0,3.0,오경숙,22,False,False,False,False,False,False,all,"1,4",,구) COR1014,2024,2학기,KLC1001,6,"화,목 12:00~13:15",J325,False
전인교육원,학문공동체의 탐색Ⅰ,3.0,3.0,이정화,5,False,False,True,False,False,False,all,"1,4",,구) KSC2001,2024,2학기,KLC1003,1,"화,목 12:00~13:15",J112,False
전인교육원,학문공동체의 탐색Ⅱ,3.0,3.0,이정화,11,False,False,False,False,False,False,all,"1,4",,구) KSC3001,2024,2학기,KLC1004,1,"화,목 13:30~14:45",J104,False
전인교육원,학문공동체의 탐색Ⅱ,3.0,3.0,오문경,18,False,False,False,False,False,False,all,"1,4",,구) KSC3001,2024,2학기,KLC1004,2,"화,목 13:30~14:45",D406,False
전인교육원,학문공동체의 탐색Ⅱ,3.0,3.0,오문경,20,False,False,False,False,False,False,all,"1,4",,구) KSC3001,2024,2학기,KLC1004,3,"화,목 15:00~16:15",D406,False
전인교육원,학문공동체의 탐색Ⅱ,3.0,3.0,한새해,11,False,False,False,False,False,False,all,"1,4",,구) KSC3001,2024,2학기,KLC1004,4,"화,목 15:00~16:15",J114,False
전인교육원,학문공동체의 탐색Ⅱ,3.0,3.0,박진혁,10,False,False,False,False,False,False,all,"1,4",,구) KSC3001,2024,2학기,KLC1004,5,"화,목 13:30~14:45",J202,False
전인교육원,K-Culture 프로젝트Ⅰ,2.0,3.0,강경민,3,False,False,True,False,False,False,all,"1,4",,,2024,2학기,KLC1005,1,월 13:30~16:15,J313,False
전인교육원,K-Culture 프로젝트Ⅱ,2.0,3.0,"황경화, 고영정",8,False,False,False,False,False,False,all,"1,4",,,2024,2학기,KLC1006,1,월 15:00~16:15 / 금 10:30~11:45,J107,False
전인교육원,K-Culture 프로젝트Ⅱ,2.0,3.0,"황경화, 고영정",23,False,False,False,False,False,False,all,"1,4",,,2024,2학기,KLC1006,2,월 13:30~14:45 / 금 09:00~10:15,J107,False
전인교육원,K-Culture 프로젝트Ⅱ,2.0,3.0,박상준,27,False,False,False,False,False,False,all,"1,4",,,2024,2학기,KLC1006,3,금 10:30~13:15,J107,False
전인교육원,글로벌상호멘토링Ⅰ,1.0,1.0,노지혜,25,False,False,False,False,False,False,all,"1,4",,,2024,2학기,KLC1007,1,수 13:30~14:20,J204,False
전인교육원,글로벌상호멘토링Ⅰ,1.0,1.0,노지혜,15,False,False,False,False,False,False,all,"1,4",,,2024,2학기,KLC1007,2,수 15:00~15:50,J204,False
전인교육원,글로벌상호멘토링Ⅰ,1.0,1.0,노지혜,17,False,False,False,False,False,False,all,"1,4",,,2024,2학기,KLC1007,3,금 13:30~14:20,J204,False
전인교육원,글로벌상호멘토링Ⅰ,1.0,1.0,노지혜,11,False,False,False,False,False,False,all,"1,4",,,2024,2학기,KLC1007,4,금 15:00~15:50,J204,False
전인교육원,독일언어와문화I,3.0,3.0,이민수,16,False,False,False,False,False,False,all,1,,,2024,2학기,LCS2001,1,"월,수 16:30~17:45",J325,False
전인교육원,독일언어와문화I,3.0,3.0,조한렬,30,False,False,False,False,False,False,all,1,,,2024,2학기,LCS2001,2,"화,목 12:00~13:15",K406,False
전인교육원,독일언어와문화I,3.0,3.0,조한렬,25,False,False,False,False,False,False,all,1,,,2024,2학기,LCS2001,3,"화,목 15:00~16:15",J319,False
전인교육원,독일언어와문화I,3.0,3.0,허정화,21,False,False,False,False,False,False,all,1,,,2024,2학기,LCS2001,4,"화,목 16:30~17:45",K405,False
전인교육원,독일언어와문화I,3.0,3.0,전상집,29,False,False,False,False,False,False,all,1,,,2024,2학기,LCS2001,5,"수,금 15:00~16:15",K304,False
전인교육원,프랑스언어와문화I,3.0,3.0,김이정,29,False,False,False,False,False,False,all,1,,"전분반초급자전용(비초보자:별도시험응시,수강시불이익부과)",2024,2학기,LCS2003,1,"월,수 12:00~13:15",J128,False
전인교육원,프랑스언어와문화I,3.0,3.0,유가연,16,False,False,False,False,False,False,all,1,,"전분반초급자전용(비초보자:별도시험응시,수강시불이익부과)",2024,2학기,LCS2003,2,"수,금 15:00~16:15",X429,False
전인교육원,프랑스언어와문화I,3.0,3.0,임애리,26,False,False,False,False,False,False,all,1,,"전분반초급자전용(비초보자:별도시험응시,수강시불이익부과)",2024,2학기,LCS2003,3,"화,목 12:00~13:15",J204,False
전인교육원,프랑스언어와문화I,3.0,3.0,임애리,29,False,False,False,False,False,False,all,1,,"전분반초급자전용(비초보자:별도시험응시,수강시불이익부과)",2024,2학기,LCS2003,4,"화,목 13:30~14:45",J204,False
전인교육원,프랑스언어와문화I,3.0,3.0,전재연,25,False,False,False,False,False,False,all,1,,"전분반초급자전용(비초보자:별도시험응시,수강시불이익부과)",2024,2학기,LCS2003,5,"월,수 10:30~11:45",J202,False
전인교육원,중국언어와문화I,3.0,3.0,문영희,18,False,False,False,False,False,False,all,1,,"원어민,특기자 수강불가(수강 시 불이익부과)",2024,2학기,LCS2005,1,"월,수 10:30~11:45",X426,False
전인교육원,중국언어와문화I,3.0,3.0,YANG LIU,29,False,False,False,False,False,False,all,1,,"원어민,특기자 수강불가(수강 시 불이익부과)",2024,2학기,LCS2005,3,"화,목 10:30~11:45",J204,False
전인교육원,중국언어와문화I,3.0,3.0,이경하,30,False,False,False,False,False,False,all,1,,"원어민,특기자 수강불가(수강 시 불이익부과)",2024,2학기,LCS2005,4,"화,목 13:30~14:45",J319,False
전인교육원,일본언어와문화I,3.0,3.0,최은희,25,False,False,False,False,False,False,all,"1,4",,초급일본어I(LCU4053)의 대체과목,2024,2학기,LCS2007,1,"화,목 15:00~16:15",J313,False
전인교육원,일본언어와문화I,3.0,3.0,허지은,29,False,False,False,False,False,False,all,"1,4",,초급일본어I(LCU4053)의 대체과목,2024,2학기,LCS2007,2,"화,목 10:30~11:45",J202,False
전인교육원,일본언어와문화I,3.0,3.0,김수경,30,False,False,False,False,False,False,all,"1,4",,초급일본어I(LCU4053)의 대체과목,2024,2학기,LCS2007,3,"수,금 13:30~14:45",K304,False
전인교육원,일본언어와문화I,3.0,3.0,김선희,31,False,False,False,False,False,False,all,"1,4",,초급일본어I(LCU4053)의 대체과목,2024,2학기,LCS2007,4,"화,목 12:00~13:15",J609,False
전인교육원,초급러시아어,3.0,3.0,서승현,44,False,False,False,False,False,False,all,"1,4",,,2024,2학기,LCU4035,1,금 10:30~13:15,J307,False
전인교육원,초급아랍어,3.0,3.0,김재희,22,False,False,False,False,False,False,all,"1,4",,,2024,2학기,LCU4105,1,"화,목 12:00~13:15",J202,False
전인교육원,Introduction to Korean Culture,3.0,3.0,강경민,50,True,False,False,False,False,False,all,"1,4",,,2024,2학기,LLA1001,1,"수,금 15:00~16:15",J307,False
전인교육원,College Life and Academic Exploration,3.0,3.0,고은정,20,True,False,False,False,False,False,all,"1,4",,,2024,2학기,LLA1002,1,"월,수 16:30~17:45",K404,False
